Source,Target,Organizer,Weight,Interval,src_lat,src_lon,tgt_lat,tgt_lon,Source_Year,Target_Year,Edge_Year,Edge_Year (Time)
11th International Conference on Information Visualization_2007,International Conference on Complex Systems_2006,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,42.35014485,-71.06175618,2007,2006,2006,2006-01-01 00:00:00
11th International Conference on Information Visualization_2007,Modeling Science Workshop_2009,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,52.38009357,4.89845947,2007,2009,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,Monroe County Public Library_2007,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,39.16875769,-86.53432796,2007,2007,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,National Cancer Institute_2006,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,38.88893258,-77.03498645,2007,2006,2006,2006-01-01 00:00:00
11th International Conference on Information Visualization_2007,IBM Palisades_2006,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,41.01821466,-73.90814486,2007,2006,2006,2006-01-01 00:00:00
11th International Conference on Information Visualization_2007,National Institute of Informatics_2007,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,35.67628186,139.7601129,2007,2007,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,Abdus Salam International Centre for Theoretical Physics (ICTP)_2005,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,45.65726365,13.78062646,2007,2005,2005,2005-01-01 00:00:00
11th International Conference on Information Visualization_2007,Annual Meeting of the Society for Social Studies of Sciences_2005,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,34.14922194,-118.1501444,2007,2005,2005,2005-01-01 00:00:00
11th International Conference on Information Visualization_2007,National Institute of Informatics_2005,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,29.55674144,-98.53572578,2007,2005,2005,2005-01-01 00:00:00
11th International Conference on Information Visualization_2007,National Institute of Science and Technology Policy (NISTEP)_2007,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,35.67535458,139.7567834,2007,2007,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,39.76552166,-86.16352641,2007,2005,2005,2005-01-01 00:00:00
15th International Conference of the International Society for Scientometrics and Informetrics_2015,AAAS Annual Meeting_2015,Katy Borner,1,2015 to 2019,41.01044531,28.96666713,37.33423973,-121.8991418,2015,2015,2015,2015-01-01 00:00:00
15th International Conference of the International Society for Scientometrics and Informetrics_2015,"ASTC Annual Conference, Museum of Science and Industry_2016",Katy Borner,1,2015 to 2019,41.01044531,28.96666713,27.9436484,-82.45654301,2015,2016,2015,2015-01-01 00:00:00
15th International Conference of the International Society for Scientometrics and Informetrics_2015,Bates College_2017,Katy Borner,1,2015 to 2019,41.01044531,28.96666713,44.10390222,-70.21391873,2015,2017,2015,2015-01-01 00:00:00
15th International Conference of the International Society for Scientometrics and Informetrics_2015,"CNS, Indiana University_2015",Katy Borner,1,2015 to 2019,41.01044531,28.96666713,39.16595119,-86.53916747,2015,2015,2015,2015-01-01 00:00:00
11th International Conference on Information Visualization_2007,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,36.01216318,-84.27083964,2007,2008,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",Katy Borner,1,2005 to 2009,47.37290284,8.534128201,40.86115082,-73.43750812,2007,2006,2006,2006-01-01 00:00:00
11th International Conference on Information Visualization_2007,New Network Theory Conference Keynote_2007,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,52.36888351,4.888075309,2007,2007,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,New York Hall of Science_2006,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,40.71384544,-73.82887484,2007,2006,2006,2006-01-01 00:00:00
11th International Conference on Information Visualization_2007,New York Hall of Science_2008,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,40.71529336,-73.82546021,2007,2008,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,40.70391394,-73.82247429,2007,2009,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,40.06909293,-88.22313709,2007,2005,2005,2005-01-01 00:00:00
11th International Conference on Information Visualization_2007,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,32.83022446,-117.2713609,2007,2008,2007,2007-01-01 00:00:00
11th International Conference on Information Visualization_2007,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,47.37290284,8.534128201,60.17160082,24.94563008,2007,2006,2006,2006-01-01 00:00:00
11th International Conference on Information Visualization_2007,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,47.37290284,8.534128201,39.77021159,-86.16122929,2007,2006,2006,2006-01-01 00:00:00
11th International Conference on Information Visualization_2007,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,47.37290284,8.534128201,33.74598921,-84.39163966,2007,2006,2006,2006-01-01 00:00:00
European Forum Alpbach_2017,International School and Conference on Network Science_2017,Katy Borner,1,2015 to 2019,48.2063476,16.37011046,39.76419695,-86.16093042,2017,2017,2017,2017-01-01 00:00:00
DZHW_2022,Remote_2023,Katy Borner,1,2020 to 2024,52.5111199,13.40139896,39.1758163,-86.52530871,2022,2023,2022,2022-01-01 00:00:00
DZHW_2022,UQÀM_2022,Katy Borner,1,2020 to 2024,52.5111199,13.40139896,45.50484397,-73.57396828,2022,2022,2022,2022-01-01 00:00:00
DZHW_2022,University Collections at McCalla_2024,Katy Borner,1,2020 to 2024,52.5111199,13.40139896,39.16579478,-86.53735204,2022,2024,2022,2022-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,IU Cinema_2014,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,39.15083326,-86.54207125,2011,2014,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Indiana University_2012,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,39.16896619,-86.53392151,2011,2012,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Indiana University_2014,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,39.15988889,-86.52580582,2011,2014,2011,2011-01-01 00:00:00
Cyberinfrastructure for Network Science Center_2016,International School and Conference on Network Science_2017,Katy Borner,1,2015 to 2019,39.16344738,-86.53214001,39.76419695,-86.16093042,2016,2017,2016,2016-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Japan Science and Technology Agency_2010,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,35.67922806,139.752839,2011,2010,2010,2010-01-01 00:00:00
IU Cinema_2014,National Institutes of Health_2012,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,38.88880811,-77.04481698,2014,2012,2012,2012-01-01 00:00:00
IU Cinema_2014,National Academy of Sciences_2011,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,38.87560932,-77.09326177,2014,2011,2011,2011-01-01 00:00:00
IU Cinema_2014,National Academy of Sciences_2013,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,38.89117267,-77.03555228,2014,2013,2013,2013-01-01 00:00:00
IU Cinema_2014,Northwestern University_2011,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,41.87198984,-87.62931502,2014,2011,2011,2011-01-01 00:00:00
IU Cinema_2014,National Academy of Science Workshop_2010,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,38.89764651,-77.03618487,2014,2010,2010,2010-01-01 00:00:00
IU Cinema_2014,Indiana University_2012,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,39.16896619,-86.53392151,2014,2012,2012,2012-01-01 00:00:00
IBM Palisades_2006,i-Light Symposium 2005_2005,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,39.76552166,-86.16352641,2006,2005,2005,2005-01-01 00:00:00
IU Cinema_2014,Indiana University_2014,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,39.15988889,-86.52580582,2014,2014,2014,2014-01-01 00:00:00
IU Cinema_2014,Kavli Royal Society International Center_2010,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,51.50084332,-0.132045719,2014,2010,2010,2010-01-01 00:00:00
IU Cinema_2014,Japan Science and Technology Agency_2010,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,35.67922806,139.752839,2014,2010,2010,2010-01-01 00:00:00
IU Cinema_2014,Purdue University_2011,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,39.77161587,-86.16296103,2014,2011,2011,2011-01-01 00:00:00
Indiana University_2012,National Academy of Sciences_2011,Katy Borner,1,2010 to 2014,39.16896619,-86.53392151,38.87560932,-77.09326177,2012,2011,2011,2011-01-01 00:00:00
Indiana University_2012,Japan Science and Technology Agency_2010,Katy Borner,1,2010 to 2014,39.16896619,-86.53392151,35.67922806,139.752839,2012,2010,2010,2010-01-01 00:00:00
Indiana University_2012,Kavli Royal Society International Center_2010,Katy Borner,1,2010 to 2014,39.16896619,-86.53392151,51.50084332,-0.132045719,2012,2010,2010,2010-01-01 00:00:00
Indiana University_2012,National Academy of Science Workshop_2010,Katy Borner,1,2010 to 2014,39.16896619,-86.53392151,38.89764651,-77.03618487,2012,2010,2010,2010-01-01 00:00:00
Indiana University_2012,National Academy of Sciences_2013,Katy Borner,1,2010 to 2014,39.16896619,-86.53392151,38.89117267,-77.03555228,2012,2013,2012,2012-01-01 00:00:00
Indiana University_2012,National Institutes of Health_2012,Katy Borner,1,2010 to 2014,39.16896619,-86.53392151,38.88880811,-77.04481698,2012,2012,2012,2012-01-01 00:00:00
IU Cinema_2014,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,35.69154502,-105.9316778,2014,2011,2011,2011-01-01 00:00:00
IU Cinema_2014,UCD Conference_2010,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,53.35328861,-6.264808522,2014,2010,2010,2010-01-01 00:00:00
IU Cinema_2014,University of Florida_2010,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,29.64945102,-82.31660241,2014,2010,2010,2010-01-01 00:00:00
IU Cinema_2014,University of North Carolina_2011,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,35.23202548,-80.84695165,2014,2011,2011,2011-01-01 00:00:00
IU Cinema_2014,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,40.44276457,-79.99514662,2014,2012,2012,2012-01-01 00:00:00
IU Cinema_2014,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,38.89126812,-77.03682062,2014,2011,2011,2011-01-01 00:00:00
IU Cinema_2014,Workshop_2010,Katy Borner,1,2010 to 2014,39.15083326,-86.54207125,38.89652172,-77.03893099,2014,2010,2010,2010-01-01 00:00:00
Indiana University_2012,Indiana University_2014,Katy Borner,1,2010 to 2014,39.16896619,-86.53392151,39.15988889,-86.52580582,2012,2014,2012,2012-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Kavli Royal Society International Center_2010,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,51.50084332,-0.132045719,2011,2010,2010,2010-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,35.69154502,-105.9316778,2011,2011,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,UCD Conference_2010,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,53.35328861,-6.264808522,2011,2010,2010,2010-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,University of Florida_2010,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,29.64945102,-82.31660241,2011,2010,2010,2010-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,University of North Carolina_2011,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,35.23202548,-80.84695165,2011,2011,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,40.44276457,-79.99514662,2011,2012,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,38.89126812,-77.03682062,2011,2011,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Purdue University_2011,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,39.77161587,-86.16296103,2011,2011,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Northwestern University_2011,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,41.87198984,-87.62931502,2011,2011,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,National Academy of Science Workshop_2010,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,38.89764651,-77.03618487,2011,2010,2010,2010-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,National Academy of Sciences_2011,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,38.87560932,-77.09326177,2011,2011,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,National Academy of Sciences_2013,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,38.89117267,-77.03555228,2011,2013,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,National Institutes of Health_2012,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,38.88880811,-77.04481698,2011,2012,2011,2011-01-01 00:00:00
Gordon Research Conference at Bryant University_2011,Workshop_2010,Katy Borner,1,2010 to 2014,39.73800946,-104.9815902,38.89652172,-77.03893099,2011,2010,2010,2010-01-01 00:00:00
IBM Palisades_2006,This Exhibit was supported by the UIUC Center for Advanced Study as part of the Age of Networks initiative Urbana-Champaign_2005,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,40.06909293,-88.22313709,2006,2005,2005,2005-01-01 00:00:00
IBM Palisades_2006,OSTI Meeting_2008,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,36.01216318,-84.27083964,2006,2008,2006,2006-01-01 00:00:00
IBM Palisades_2006,"New Horizons in Internet Site Development Workshop, Banbury Center, Cold Spring Harbor Laboratory_2006",Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,40.86115082,-73.43750812,2006,2006,2006,2006-01-01 00:00:00
IBM Palisades_2006,New Network Theory Conference Keynote_2007,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,52.36888351,4.888075309,2006,2007,2006,2006-01-01 00:00:00
IBM Palisades_2006,New York Hall of Science_2006,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,40.71384544,-73.82887484,2006,2006,2006,2006-01-01 00:00:00
IBM Palisades_2006,New York Hall of Science_2008,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,40.71529336,-73.82546021,2006,2008,2006,2006-01-01 00:00:00
IBM Palisades_2006,New York Hall of Science_2009,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,40.70391394,-73.82247429,2006,2009,2006,2006-01-01 00:00:00
IBM Palisades_2006,National Institute of Science and Technology Policy (NISTEP)_2007,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,35.67535458,139.7567834,2006,2007,2006,2006-01-01 00:00:00
IBM Palisades_2006,San Diego Marriott_2008,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,32.83022446,-117.2713609,2006,2008,2006,2006-01-01 00:00:00
IBM Palisades_2006,Science of Science Policy Workshop_2006,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,60.17160082,24.94563008,2006,2006,2006,2006-01-01 00:00:00
IBM Palisades_2006,"State House, Indianapolis_2006",Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,39.77021159,-86.16122929,2006,2006,2006,2006-01-01 00:00:00
IBM Palisades_2006,"The College of Management at Georgia Tech, Technology Square, Georgia Institute of Technology_2006",Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,33.74598921,-84.39163966,2006,2006,2006,2006-01-01 00:00:00
IBM Palisades_2006,National Institute of Informatics_2007,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,35.67628186,139.7601129,2006,2007,2006,2006-01-01 00:00:00
IBM Palisades_2006,Information Visualization Conference_2005,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,51.51128277,-0.133061368,2006,2005,2005,2005-01-01 00:00:00
IBM Palisades_2006,"Institute for the Future Workshop, Rockefeller Foundation_2006",Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,40.70697313,-74.00866771,2006,2006,2006,2006-01-01 00:00:00
IBM Palisades_2006,International Conference of the International Society for Scientometrics and Informetrics_2005,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,59.32783,18.07586921,2006,2005,2005,2005-01-01 00:00:00
IBM Palisades_2006,International Conference on Complex Systems_2006,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,42.35014485,-71.06175618,2006,2006,2006,2006-01-01 00:00:00
IBM Palisades_2006,National Institute of Informatics_2005,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,29.55674144,-98.53572578,2006,2005,2005,2005-01-01 00:00:00
IBM Palisades_2006,Modeling Science Workshop_2009,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,52.38009357,4.89845947,2006,2009,2006,2006-01-01 00:00:00
IBM Palisades_2006,Monroe County Public Library_2007,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,39.16875769,-86.53432796,2006,2007,2006,2006-01-01 00:00:00
IBM Palisades_2006,National Cancer Institute_2006,Katy Borner,1,2005 to 2009,41.01821466,-73.90814486,38.88893258,-77.03498645,2006,2006,2006,2006-01-01 00:00:00
"CNS, Indiana University_2015",International School and Conference on Network Science_2017,Katy Borner,1,2015 to 2019,39.16595119,-86.53916747,39.76419695,-86.16093042,2015,2017,2015,2015-01-01 00:00:00
Buskirk-Chumley_2013,University of Florida_2010,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,29.64945102,-82.31660241,2013,2010,2010,2010-01-01 00:00:00
Buskirk-Chumley_2013,University of North Carolina_2011,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,35.23202548,-80.84695165,2013,2011,2011,2011-01-01 00:00:00
Buskirk-Chumley_2013,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,40.44276457,-79.99514662,2013,2012,2012,2012-01-01 00:00:00
Buskirk-Chumley_2013,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,38.89126812,-77.03682062,2013,2011,2011,2011-01-01 00:00:00
Buskirk-Chumley_2013,Workshop_2010,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,38.89652172,-77.03893099,2013,2010,2010,2010-01-01 00:00:00
"CNS, Indiana University_2015",Cyberinfrastructure for Network Science Center_2016,Katy Borner,1,2015 to 2019,39.16595119,-86.53916747,39.16344738,-86.53214001,2015,2016,2015,2015-01-01 00:00:00
"CNS, Indiana University_2015",European Forum Alpbach_2017,Katy Borner,1,2015 to 2019,39.16595119,-86.53916747,48.2063476,16.37011046,2015,2017,2015,2015-01-01 00:00:00
Buskirk-Chumley_2013,UCD Conference_2010,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,53.35328861,-6.264808522,2013,2010,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Collaboration visit_2011,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,47.3765128,8.534818926,2010,2011,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Gordon Research Conference at Bryant University_2011,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,39.73800946,-104.9815902,2010,2011,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,IU Cinema_2014,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,39.15083326,-86.54207125,2010,2014,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Indiana University_2012,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,39.16896619,-86.53392151,2010,2012,2010,2010-01-01 00:00:00
Buskirk-Chumley_2013,Challenges of Visualizing Biological Data Workshop_2010,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,51.44761745,-2.593146821,2013,2010,2010,2010-01-01 00:00:00
Buskirk-Chumley_2013,Collaboration visit_2011,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,47.3765128,8.534818926,2013,2011,2011,2011-01-01 00:00:00
Buskirk-Chumley_2013,Gordon Research Conference at Bryant University_2011,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,39.73800946,-104.9815902,2013,2011,2011,2011-01-01 00:00:00
Buskirk-Chumley_2013,Northwestern University_2011,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,41.87198984,-87.62931502,2013,2011,2011,2011-01-01 00:00:00
Buskirk-Chumley_2013,National Institutes of Health_2012,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,38.88880811,-77.04481698,2013,2012,2012,2012-01-01 00:00:00
Buskirk-Chumley_2013,Purdue University_2011,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,39.77161587,-86.16296103,2013,2011,2011,2011-01-01 00:00:00
Buskirk-Chumley_2013,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,35.69154502,-105.9316778,2013,2011,2011,2011-01-01 00:00:00
Buskirk-Chumley_2013,IU Cinema_2014,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,39.15083326,-86.54207125,2013,2014,2013,2013-01-01 00:00:00
Buskirk-Chumley_2013,Indiana University_2012,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,39.16896619,-86.53392151,2013,2012,2012,2012-01-01 00:00:00
Buskirk-Chumley_2013,Indiana University_2014,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,39.15988889,-86.52580582,2013,2014,2013,2013-01-01 00:00:00
Buskirk-Chumley_2013,Japan Science and Technology Agency_2010,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,35.67922806,139.752839,2013,2010,2010,2010-01-01 00:00:00
Buskirk-Chumley_2013,Kavli Royal Society International Center_2010,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,51.50084332,-0.132045719,2013,2010,2010,2010-01-01 00:00:00
Buskirk-Chumley_2013,National Academy of Science Workshop_2010,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,38.89764651,-77.03618487,2013,2010,2010,2010-01-01 00:00:00
Buskirk-Chumley_2013,National Academy of Sciences_2011,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,38.87560932,-77.09326177,2013,2011,2011,2011-01-01 00:00:00
Buskirk-Chumley_2013,National Academy of Sciences_2013,Katy Borner,1,2010 to 2014,39.17271743,-86.53982073,38.89117267,-77.03555228,2013,2013,2013,2013-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Indiana University_2014,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,39.15988889,-86.52580582,2010,2014,2010,2010-01-01 00:00:00
Complexity Science Hub_2024,DZHW_2022,Katy Borner,1,2020 to 2024,47.58914538,14.12785272,52.5111199,13.40139896,2024,2022,2022,2022-01-01 00:00:00
Collaboration visit_2011,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,35.69154502,-105.9316778,2011,2011,2011,2011-01-01 00:00:00
Collaboration visit_2011,UCD Conference_2010,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,53.35328861,-6.264808522,2011,2010,2010,2010-01-01 00:00:00
Collaboration visit_2011,Workshop_2010,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,38.89652172,-77.03893099,2011,2010,2010,2010-01-01 00:00:00
Collaboration visit_2011,University of Florida_2010,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,29.64945102,-82.31660241,2011,2010,2010,2010-01-01 00:00:00
Collaboration visit_2011,University of North Carolina_2011,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,35.23202548,-80.84695165,2011,2011,2011,2011-01-01 00:00:00
Collaboration visit_2011,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,40.44276457,-79.99514662,2011,2012,2011,2011-01-01 00:00:00
Collaboration visit_2011,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,38.89126812,-77.03682062,2011,2011,2011,2011-01-01 00:00:00
Complexity Science Hub_2024,UQÀM_2022,Katy Borner,1,2020 to 2024,47.58914538,14.12785272,45.50484397,-73.57396828,2024,2022,2022,2022-01-01 00:00:00
Complexity Science Hub_2024,University Collections at McCalla_2024,Katy Borner,1,2020 to 2024,47.58914538,14.12785272,39.16579478,-86.53735204,2024,2024,2024,2024-01-01 00:00:00
Cyberinfrastructure for Network Science Center_2016,European Forum Alpbach_2017,Katy Borner,1,2015 to 2019,39.16344738,-86.53214001,48.2063476,16.37011046,2016,2017,2016,2016-01-01 00:00:00
Complexity Science Hub_2024,Remote_2023,Katy Borner,1,2020 to 2024,47.58914538,14.12785272,39.1758163,-86.52530871,2024,2023,2023,2023-01-01 00:00:00
Collaboration visit_2011,Purdue University_2011,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,39.77161587,-86.16296103,2011,2011,2011,2011-01-01 00:00:00
Collaboration visit_2011,Northwestern University_2011,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,41.87198984,-87.62931502,2011,2011,2011,2011-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Northwestern University_2011,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,41.87198984,-87.62931502,2010,2011,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Purdue University_2011,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,39.77161587,-86.16296103,2010,2011,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Scientific Mapping and Analytics_2011,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,35.69154502,-105.9316778,2010,2011,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,UCD Conference_2010,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,53.35328861,-6.264808522,2010,2010,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,University of North Carolina_2011,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,35.23202548,-80.84695165,2010,2011,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,National Academy of Science Workshop_2010,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,38.89764651,-77.03618487,2010,2010,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Japan Science and Technology Agency_2010,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,35.67922806,139.752839,2010,2010,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Kavli Royal Society International Center_2010,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,51.50084332,-0.132045719,2010,2010,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,National Academy of Sciences_2011,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,38.87560932,-77.09326177,2010,2011,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,National Academy of Sciences_2013,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,38.89117267,-77.03555228,2010,2013,2010,2010-01-01 00:00:00
